2:06:00 PM8663,74.66038,133.4048,-5.938326,0.03640297,-0.9976106,0.05871942,86.50848,140.9224,44.29476,60.14106,130.0168,50.71319,60.14106,130.0168,50.71319,35.46753,121.0291,11.023,25.91407,111.4361,-18.52966,18.37896,107.2886,-33.27808,66.16912,148.2193,38.75278,48.62819,133.2507,-27.48841,42.3003,141.9382,-67.01285,39.39615,134.44,-88.60809,39.02486,125.245,-97.15089,77.11887,149.9159,34.87518,69.43651,135.944,-29.70122,69.03514,149.2543,-73.68306,67.21002,142.4778,-99.8698,66.09176,132.3852,-109.7631,88.63383,149.2066,32.85313,90.73862,136.965,-25.56087,93.15157,151.1427,-65.65654,92.12644,145.6111,-91.46107,90.63105,135.6826,-101.589,100.3732,142.5841,34.41611,109.9378,133.9035,-19.33599,118.9693,142.1034,-50.76241,120.6077,135.8965,-68.26965,119.3462,125.7258,-76.36123,D,5,1.802128
2:06:00 PM8719,74.57692,133.5278,-6.03366,0.03626025,-0.9976047,0.05890785,86.37303,141.052,44.21067,59.998,130.1495,50.60313,59.998,130.1495,50.60313,35.36517,121.1581,10.88852,25.84113,111.5619,-18.67259,18.32164,107.4131,-33.42894,66.04007,148.3497,38.6463,48.56729,133.3726,-27.61097,42.25007,142.1245,-67.12292,39.34694,134.6458,-88.72506,38.97551,125.4126,-97.26749,76.99402,150.0449,34.7799,69.37814,136.0639,-29.80239,69.02312,149.5296,-73.73728,67.21696,142.8091,-99.93977,66.08553,132.6732,-109.8449,88.51103,149.3343,32.77002,90.67598,137.0838,-25.63989,93.10883,151.3069,-65.71825,92.08829,145.78,-91.52395,90.60793,135.8559,-101.6521,100.2482,142.7111,34.34629,109.8684,134.0217,-19.39445,118.924,142.2755,-50.79979,120.5738,136.0879,-68.31277,119.3194,125.913,-76.41106,D,5,1.802128
2:06:00 PM8786,74.17504,134.0149,-6.304234,0.03674867,-0.9974422,0.06130711,85.89875,141.6642,43.93816,59.5213,130.7617,50.32056,59.5213,130.7617,50.32056,34.94863,121.663,10.59311,25.46011,111.9964,-18.95651,17.96544,107.8111,-33.71663,65.5692,148.9371,38.32908,48.19478,133.794,-27.91632,41.86317,142.6365,-67.40576,38.95075,135.1615,-89.00792,38.57518,125.8163,-97.52969,76.52741,150.6294,34.47354,69.00704,136.492,-30.08589,68.58908,149.7234,-74.09136,66.74046,142.7879,-100.2348,65.64412,132.7589,-110.0619,88.04754,149.9207,32.48093,90.29864,137.5339,-25.89697,92.7212,151.7394,-65.98219,91.69123,146.1681,-91.77798,90.24371,136.2441,-101.8846,99.78633,143.3079,34.0887,109.4843,134.4975,-19.61835,118.5504,142.8104,-51.0051,120.2077,136.6259,-68.51848,118.9708,126.4227,-76.60537,D,5,1.802128
2:06:00 PM8872,73.6391,134.6536,-6.574604,0.03825857,-0.9971902,0.06440526,85.40053,142.4777,43.63203,59.04519,131.5571,50.07443,59.04519,131.5571,50.07443,34.45636,122.2876,10.39649,24.89314,112.5357,-19.10097,17.37237,108.3194,-33.84039,65.05498,149.7035,38.01998,47.63818,134.327,-28.16049,41.21097,143.1284,-67.64368,38.2604,135.5944,-89.22015,37.87677,126.1818,-97.70604,76.00697,151.3996,34.14844,68.44437,137.0484,-30.35887,67.83868,149.9274,-74.46656,65.88818,142.7068,-100.5252,64.80347,132.7893,-110.2434,87.52617,150.7013,32.14682,89.7385,138.1343,-26.19404,92.03599,152.2347,-66.32375,90.93767,146.5708,-92.09655,89.51057,136.6626,-102.1617,99.27612,144.1107,33.76388,108.9346,135.1455,-19.92467,117.9188,143.4674,-51.33258,119.5415,137.2621,-68.84183,118.3178,127.036,-76.90122,D,5,1.802128
2:06:00 PM8938,73.3381,135.0135,-6.675365,0.03933574,-0.9970433,0.06601058,85.12534,142.932,43.51041,58.78569,131.9946,49.98853,58.78569,131.9946,49.98853,34.18325,122.6243,10.34274,24.59046,112.817,-19.12672,17.05286,108.5838,-33.85388,64.76852,150.1275,37.90035,47.32294,134.6246,-28.24306,40.84163,143.3649,-67.731,37.8738,135.7848,-89.28896,37.49041,126.3555,-97.75405,75.71613,151.8286,34.01862,68.12482,137.364,-30.45999,67.46432,150.1769,-74.58617,65.49514,142.9097,-100.6305,64.41078,132.9754,-110.3291,87.23469,151.139,32.01033,89.42061,138.4788,-26.31138,91.64455,152.5279,-66.4632,90.50964,146.8181,-92.22428,89.09254,136.9123,-102.2686,98.99256,144.5632,33.63021,108.6241,135.5201,-20.05013,117.5501,143.8311,-51.4775,119.1485,137.6075,-68.98248,117.9363,127.3754,-77.02354,D,5,1.802128
2:06:00 PM8996,72.79353,135.6904,-6.881716,0.04006209,-0.9968114,0.06900705,84.67398,143.7706,43.25629,58.35358,132.8377,49.81955,58.35358,132.8377,49.81955,33.66946,123.3569,10.25085,24.0004,113.4764,-19.16919,16.40021,109.2157,-33.86186,64.30193,150.9367,37.66385,46.73656,135.2196,-28.39724,40.13969,143.8591,-67.88821,37.1149,136.2011,-89.41069,36.71261,126.7379,-97.83723,75.24092,152.6323,33.75551,67.53242,137.9644,-30.66324,66.75861,150.6577,-74.82215,64.72799,143.3038,-100.8374,63.62286,133.337,-110.4976,86.75595,151.9434,31.72685,88.8356,139.1047,-26.55971,90.90044,153.0558,-66.75417,89.66531,147.2784,-92.49557,88.24809,137.3836,-102.505,98.5209,145.3795,33.34402,108.053,136.1767,-20.3269,116.8501,144.4354,-51.80437,118.3763,138.1664,-69.29961,117.1684,127.9357,-77.30169,D,6,1.802128
2:06:00 PM9100,72.29504,136.2161,-7.127927,0.04054822,-0.9966304,0.07129935,84.24512,144.4191,42.97357,57.93852,133.4916,49.60082,57.93852,133.4916,49.60082,33.19133,123.9309,10.0908,23.46254,113.997,-19.29156,15.81025,109.7194,-33.95719,63.86221,151.5642,37.39385,46.20704,135.6845,-28.60441,39.5162,144.2589,-68.09376,36.44407,136.5359,-89.58628,36.02495,127.0419,-97.97892,74.79485,153.2548,33.46563,66.99853,138.432,-30.90708,66.09003,151.0016,-75.09876,63.97786,143.5421,-101.0774,62.86244,133.5729,-110.6915,86.30719,152.5654,31.42188,88.3072,139.5901,-26.8372,90.23438,153.5066,-67.05048,88.90522,147.6815,-92.77645,87.48678,137.7861,-102.7578,98.07702,146.01,33.03744,107.5348,136.6842,-20.62543,116.2234,144.9107,-52.14144,117.6877,138.6113,-69.63103,116.4829,128.385,-77.60393,D,6,1.802128
2:06:00 PM9184,71.8688,136.5891,-7.397566,0.04107435,-0.996531,0.07238011,83.85058,144.8536,42.68625,57.55391,133.9209,49.34438,57.55391,133.9209,49.34438,32.75089,124.366,9.867988,22.94671,114.4467,-19.49425,15.2721,110.1561,-34.14923,63.4603,151.9827,37.11308,45.7658,136.0212,-28.85488,39.00381,144.5608,-68.33965,35.89999,136.7736,-89.80444,35.46979,127.2681,-98.16517,74.38934,153.6742,33.17521,66.55433,138.776,-31.1754,65.51273,151.246,-75.39238,63.31965,143.6935,-101.3375,62.2052,133.7463,-110.9103,85.90055,152.988,31.12404,87.86533,139.9488,-27.12197,89.65919,153.8717,-67.33918,88.23676,148.0166,-93.05334,86.83041,138.1406,-103.0133,97.67465,146.44,32.73852,107.0987,137.059,-20.92064,115.6993,145.3063,-52.45536,117.1148,139.0056,-69.94853,115.9174,128.788,-77.9084,D,6,1.802128
2:06:00 PM9249,71.73609,136.7131,-7.485123,0.04170785,-0.9965371,0.07193145,83.72731,144.963,42.59884,57.43929,134.0113,49.25979,57.43929,134.0113,49.25979,32.61568,124.4796,9.790717,22.79304,114.5819,-19.57265,15.11381,110.2961,-34.22939,63.33104,152.0821,37.0347,45.62724,136.1385,-28.93512,38.83036,144.6948,-68.41029,35.71593,136.8951,-89.86902,35.28375,127.3927,-98.22276,74.25789,153.7819,33.09441,66.4134,138.9071,-31.26046,65.29767,151.3989,-75.46947,63.06403,143.8412,-101.4096,61.95686,133.8976,-110.9761,85.76893,153.1038,31.03961,87.72485,140.0912,-27.21268,89.44229,154.0446,-67.42268,87.96991,148.1772,-93.13122,86.57382,138.3271,-103.0819,97.54752,146.5623,32.6478,106.9618,137.2106,-21.01819,115.5189,145.508,-52.55159,116.9137,139.2248,-70.05269,115.7224,129.0158,-78.01604,D,6,1.802128
2:06:00 PM9338,71.57259,136.886,-7.594002,0.04288398,-0.9965343,0.07127619,83.58149,145.1178,42.4887,57.3096,134.1318,49.1569,57.3096,134.1318,49.1569,32.46262,124.6142,9.699144,22.62772,114.7336,-19.66586,14.94579,110.4496,-34.32475,63.1741,152.2171,36.9401,45.4528,136.2952,-29.03025,38.58516,144.8768,-68.48768,35.44864,137.0384,-89.92908,35.01211,127.5379,-98.26172,74.09687,153.9319,32.99498,66.23453,139.089,-31.36506,64.92748,151.5114,-75.58836,62.58325,143.852,-101.4889,61.49258,133.9599,-111.0097,85.60756,153.2682,30.93353,87.54681,140.2949,-27.32805,89.10732,154.2953,-67.52811,87.5287,148.3826,-93.21999,86.14938,138.5793,-103.1423,97.39448,146.7391,32.53121,106.7904,137.4322,-21.14579,115.2715,145.81,-52.67845,116.6289,139.5477,-70.18999,115.4451,129.3547,-78.15491,D,6,1.802128
2:06:00 PM9404,71.467,137.0364,-7.652178,0.0446424,-0.9964696,0.07110214,83.49619,145.2816,42.42345,57.24778,134.2496,49.10812,57.24778,134.2496,49.10812,32.37355,124.7321,9.667491,22.49694,114.8724,-19.69053,14.8108,110.579,-34.34727,63.07285,152.3467,36.88992,45.33352,136.4039,-29.07055,38.36703,144.9503,-68.51828,35.20326,137.0206,-89.92209,34.76549,127.5319,-98.21122,73.98994,154.0808,32.93753,66.10882,139.2337,-31.41924,64.61769,151.5959,-75.6536,62.17763,143.8465,-101.5185,61.09651,133.9728,-110.9959,85.50034,153.4371,30.86808,87.42176,140.4755,-27.39671,88.80854,154.5082,-67.59187,87.1208,148.5359,-93.26298,85.75625,138.7619,-103.1489,97.29953,146.928,32.4567,106.6745,137.645,-21.22809,115.0805,146.0894,-52.7631,116.4058,139.8335,-70.27937,115.2294,129.6482,-78.2383,D,6,1.802128
2:06:00 PM9464,71.42787,137.1039,-7.676699,0.04580903,-0.9964215,0.07103308,83.46434,145.3602,42.39536,57.23083,134.2978,49.0882,57.23083,134.2978,49.0882,32.32827,124.8183,9.656288,22.42559,114.9919,-19.70409,14.72876,110.6884,-34.35556,63.03105,152.4021,36.86903,45.28799,136.4426,-29.08637,38.2636,144.9535,-68.53152,35.086,136.9658,-89.91171,34.65099,127.487,-98.17384,73.94483,154.149,32.9131,66.05923,139.2963,-31.44185,64.49063,151.6337,-75.68048,62.01791,143.8535,-101.533,60.9399,133.9842,-110.9948,85.45526,153.5187,30.83976,87.37209,140.5624,-27.42637,88.66754,154.6135,-67.61816,86.92621,148.609,-93.27817,85.56995,138.8444,-103.1442,97.26244,147.023,32.42409,106.6301,137.7536,-21.26434,114.9971,146.2438,-52.79745,116.3086,139.9946,-70.31719,115.1373,129.8079,-78.27362,D,6,1.802128
2:06:00 PM9523,71.40298,137.1659,-7.68997,0.04685168,-0.9963699,0.07107688,83.44195,145.4374,42.37899,57.22132,134.3482,49.0782,57.22132,134.3482,49.0782,32.28908,124.9204,9.652696,22.34484,115.1401,-19.70907,14.61541,110.8388,-34.34496,63.00019,152.4579,36.85677,45.25907,136.4765,-29.09385,38.18086,144.9406,-68.53945,34.99015,136.8931,-89.89522,34.55775,127.4249,-98.12911,73.9113,154.2158,32.89835,66.02685,139.3515,-31.45406,64.40103,151.6911,-75.68998,61.90607,143.8974,-101.5362,60.83068,134.0165,-110.9885,85.42191,153.5972,30.82251,87.33927,140.6398,-27.44334,88.55062,154.7042,-67.6331,86.75857,148.6633,-93.28109,85.40885,138.9053,-103.1252,97.23614,147.1139,32.40459,106.6015,137.8512,-21.2854,114.9376,146.3739,-52.81792,116.2383,140.1248,-70.33849,115.0712,129.9381,-78.29018,D,7,1.802128
2:06:00 PM9598,71.38137,137.2492,-7.700583,0.04872235,-0.9962791,0.0710915,83.41485,145.5442,42.36578,57.21627,134.4064,49.07047,57.21627,134.4064,49.07047,32.24721,125.0209,9.658155,22.25504,115.2868,-19.70268,14.49542,110.9928,-34.32862,62.95896,152.5266,36.84747,45.23455,136.5105,-29.09925,38.07351,144.913,-68.54307,34.86479,136.7863,-89.8661,34.43869,127.3242,-98.05927,73.86598,154.3047,32.88683,65.99646,139.4241,-31.46365,64.22303,151.7468,-75.69865,61.65686,143.8969,-101.521,60.59504,134.0024,-110.9416,85.37732,153.7075,30.80871,87.30724,140.7522,-27.4572,88.38364,154.8464,-67.64037,86.51174,148.7435,-93.26797,85.16752,138.9921,-103.073,97.20391,147.2462,32.38861,106.5759,137.9997,-21.30302,114.8617,146.5811,-52.83286,116.144,140.3264,-70.35279,114.9839,130.1418,-78.29286,D,7,1.802128
2:06:01 PM9658,71.36569,137.3026,-7.691889,0.05041371,-0.9961783,0.07132471,83.37975,145.6297,42.37384,57.19949,134.4487,49.07833,57.19949,134.4487,49.07833,32.22214,125.0645,9.670973,22.21935,115.3427,-19.69032,14.45706,111.0386,-34.31404,62.91256,152.5758,36.85178,45.22241,136.5145,-29.09313,38.0247,144.8768,-68.5388,34.81963,136.7043,-89.8449,34.40548,127.2397,-98.01574,73.81695,154.3717,32.89187,65.97957,139.463,-31.45602,64.09175,151.7316,-75.70128,61.47481,143.8135,-101.4976,60.4355,133.9212,-110.887,85.32951,153.7936,30.8151,87.28764,140.8283,-27.44764,88.29745,154.9267,-67.63106,86.39848,148.7845,-93.24726,85.06466,139.0319,-103.0302,97.16693,147.3528,32.39771,106.5603,138.1101,-21.29082,114.8249,146.7159,-52.81957,116.1095,140.4554,-70.33727,114.9618,130.2695,-78.27027,D,7,1.802128
2:06:01 PM9742,71.32136,137.4194,-7.625308,0.05353217,-0.9960089,0.07141902,83.29024,145.7881,42.4443,57.1429,134.5251,49.1398,57.1429,134.5251,49.1398,32.15949,125.1703,9.729281,22.1173,115.5008,-19.63584,14.31569,111.2074,-34.24174,62.8033,152.6692,36.91402,45.18875,136.5472,-29.03631,37.92724,144.8639,-68.47992,34.73201,136.6088,-89.75562,34.34229,127.1305,-97.88337,73.70345,154.4992,32.95808,65.93739,139.561,-31.39162,63.85032,151.7015,-75.66329,61.14661,143.6063,-101.3957,60.13073,133.7274,-110.7056,85.21855,153.9573,30.88568,87.23952,140.9939,-27.37534,88.13496,155.0782,-67.56642,86.18883,148.8221,-93.15152,84.86388,139.0858,-102.8754,97.07567,147.5541,32.47322,106.5183,138.337,-21.21107,114.744,146.9906,-52.73692,116.0248,140.699,-70.2437,114.8945,130.5226,-78.15232,D,7,1.802128
2:06:01 PM9826,71.29805,137.5303,-7.468193,0.0550978,-0.9959443,0.07112751,83.22895,145.9022,42.60994,57.09647,134.595,49.28903,57.09647,134.595,49.28903,32.12653,125.251,9.867433,22.06935,115.6101,-19.50196,14.21035,111.3638,-34.0909,62.73368,152.7522,37.07182,45.17736,136.623,-28.89227,37.86935,144.9332,-68.32867,34.67148,136.6294,-89.58504,34.29633,127.1361,-97.68238,73.63282,154.6009,33.12181,65.92228,139.6709,-31.23646,63.64596,151.6239,-75.54977,60.83754,143.2794,-101.1911,59.81898,133.4303,-110.3874,85.14979,154.0782,31.05488,87.22012,141.1367,-27.20928,87.98486,155.1043,-67.44376,85.95276,148.6393,-92.97018,84.61452,138.9686,-102.5891,97.0164,147.6935,32.64619,106.5001,138.5088,-21.03641,114.6878,147.1552,-52.57413,115.937,140.7855,-70.05496,114.8004,130.6566,-77.91515,D,7,1.802128
2:06:01 PM9887,71.29485,137.581,-7.368087,0.05578815,-0.9959047,0.07114369,83.20152,145.9612,42.71441,57.07475,134.6352,49.38396,57.07475,134.6352,49.38396,32.11297,125.2849,9.958666,22.05014,115.6493,-19.41052,14.16192,111.429,-33.9909,62.70334,152.7964,37.16887,45.18261,136.6549,-28.80167,37.84897,144.936,-68.23943,34.64854,136.5892,-89.47856,34.28064,127.0939,-97.55238,73.60258,154.653,33.22282,65.92618,139.7177,-31.1383,63.55927,151.5267,-75.48549,60.70154,143.0298,-101.0713,59.67421,133.1992,-110.198,85.12067,154.1386,31.16008,87.22149,141.1989,-27.10337,87.92939,155.0682,-67.37286,85.85716,148.4556,-92.8582,84.50416,138.8197,-102.4052,96.99129,147.7625,32.75568,106.5012,138.5848,-20.9235,114.6719,147.2205,-52.46855,115.9048,140.8071,-69.93455,114.7645,130.698,-77.76637,D,7,1.802128
2:06:01 PM9943,71.30859,137.6086,-7.262156,0.0558367,-0.9959183,0.07091573,83.19625,145.9773,42.8268,57.06789,134.6477,49.48393,57.06789,134.6477,49.48393,32.10368,125.3271,10.05314,22.03924,115.7112,-19.32195,14.12428,111.5181,-33.89676,62.6996,152.8123,37.27544,45.20428,136.6859,-28.70555,37.84838,144.952,-68.14233,34.63951,136.564,-89.36393,34.27298,127.0671,-97.41354,73.60015,154.6707,33.33385,65.94848,139.7509,-31.0338,63.50156,151.4106,-75.41613,60.59167,142.755,-100.9428,59.54621,132.9437,-109.9954,85.11904,154.1577,31.27521,87.2422,141.2327,-26.99069,87.89733,154.9735,-67.30511,85.7784,148.1945,-92.74283,84.40174,138.6033,-102.2078,96.98955,147.7821,32.87358,106.5198,138.6185,-20.8044,114.6607,147.209,-52.3695,115.8548,140.7202,-69.81035,114.7031,130.651,-77.59487,D,7,1.802128
2:06:01 PM10006,71.42137,137.5905,-6.992782,0.05594426,-0.9959495,0.07039011,83.24676,145.9315,43.11551,57.11256,134.5929,49.73425,57.11256,134.5929,49.73425,32.16893,125.3464,10.27301,22.15062,115.7678,-19.13004,14.20727,111.6086,-33.70454,62.75552,152.766,37.5434,45.34323,136.6755,-28.46831,37.92485,144.8027,-67.92224,34.69668,136.2476,-89.0741,34.33808,126.7816,-97.03887,73.66047,154.6288,33.61613,66.08963,139.7459,-30.76962,63.56827,151.205,-75.2,60.61033,142.3443,-100.6507,59.52635,132.5323,-109.6002,85.18195,154.1193,31.57113,87.37815,141.2293,-26.69985,87.95819,154.7611,-67.08605,85.77187,147.7195,-92.44664,84.35765,138.1729,-101.7765,97.05174,147.7449,33.18007,106.6488,138.6152,-20.49178,114.74,147.0594,-52.10906,115.8583,140.387,-69.4855,114.6773,130.4079,-77.15559,D,7,1.802128
2:06:01 PM10135,71.5891,137.3634,-6.69125,0.05623811,-0.9960266,0.06905199,83.29574,145.636,43.45626,57.15162,134.2758,49.99834,57.15162,134.2758,49.99834,32.29591,125.0777,10.47037,22.34583,115.538,-18.96848,14.40771,111.4246,-33.56059,62.81421,152.4693,37.84723,45.56069,136.4682,-28.22786,38.10872,144.3918,-67.71687,34.88488,135.636,-88.78712,34.54022,126.2243,-96.65168,73.72728,154.3429,33.94773,66.31091,139.5514,-30.47706,63.78866,150.8256,-74.95467,60.83407,141.7937,-100.3455,59.71871,131.9894,-109.2078,85.25365,153.8416,31.92841,87.58936,141.0385,-26.35629,88.13215,154.3397,-66.81956,85.90652,147.0109,-92.09523,84.46516,137.5073,-101.2787,97.12264,147.4703,33.55519,106.8469,138.424,-20.10789,114.9341,146.7367,-51.76104,116.0107,139.9055,-69.07832,114.8035,130.0024,-76.64743,D,8,1.802128
2:06:01 PM10333,72.05125,136.6607,-6.237128,0.05719635,-0.9962998,0.06415001,83.49805,144.6871,44.01028,57.33665,133.2594,50.36319,57.33665,133.2594,50.36319,32.72171,124.1639,10.66119,22.88787,114.7474,-18.85624,14.89145,110.8363,-33.47259,63.0357,151.5232,38.33515,46.13124,135.8443,-27.90719,38.66465,143.451,-67.45569,35.48429,134.3618,-88.39089,35.13669,124.9728,-96.05689,73.96553,153.4311,34.49973,66.88832,138.9657,-30.03717,64.32026,149.6563,-74.65603,61.36631,140.2456,-99.90895,60.16967,130.4705,-108.5815,85.50242,152.955,32.53513,88.1441,140.4586,-25.80303,88.6866,153.4054,-66.38107,86.46453,145.732,-91.55455,84.94402,136.2341,-100.5387,97.37151,146.5906,34.18772,107.3738,137.8363,-19.47268,115.519,145.9896,-51.15239,116.5839,138.9716,-68.39554,115.3113,129.1606,-75.83437,D,8,1.802128
2:06:01 PM10535,72.21232,136.3882,-6.192535,0.05947143,-0.9964479,0.05962098,83.5701,144.209,44.10746,57.42708,132.6902,50.37075,57.42708,132.6902,50.37075,32.98009,123.504,10.58593,23.03498,114.1629,-18.91817,14.95172,110.4688,-33.53598,63.09949,151.0229,38.43533,46.32449,135.6108,-27.90247,38.75215,143.0098,-67.47028,35.56009,133.789,-88.34608,35.21249,124.3839,-95.91978,74.0301,152.9743,34.6241,67.07705,138.7912,-29.98888,64.52054,149.9585,-74.49149,61.60906,140.9939,-99.9111,60.29684,130.8646,-108.6745,85.5708,152.5347,32.67351,88.32331,140.3148,-25.71807,88.86152,153.3133,-66.27964,86.68213,145.71,-91.47811,85.14358,136.2049,-100.4723,97.45266,146.1908,34.31329,107.5503,137.7087,-19.37296,115.691,145.896,-51.04507,116.7736,138.8941,-68.29366,115.4825,129.1101,-75.72723,D,8,1.802128
2:06:01 PM10859,72.28112,136.3185,-6.234769,0.05870423,-0.9967383,0.05537628,83.59913,143.9141,44.10868,57.44223,132.3872,50.29873,57.44223,132.3872,50.29873,33.09014,123.2727,10.43931,23.01556,114.072,-19.06501,14.94641,110.4848,-33.71299,63.13853,150.7672,38.44759,46.41233,135.6533,-27.97112,38.80963,143.31,-67.48403,35.57859,134.251,-88.42455,35.20741,124.7224,-96.02214,74.07396,152.7271,34.65464,67.16904,138.8278,-30.02514,64.72394,150.6901,-74.35383,61.86702,142.3514,-99.99171,60.40013,131.9681,-108.9473,85.6161,152.2877,32.71255,88.41252,140.3176,-25.7287,88.95418,153.4632,-66.24279,86.77948,146.0632,-91.50211,85.20059,136.5125,-100.5536,97.49193,145.9281,34.33562,107.6319,137.6703,-19.37761,115.7324,145.9718,-51.03033,116.7974,139.0837,-68.32579,115.4968,129.293,-75.80003,D,9,1.802128
2:06:01 PM11148,72.14673,135.5571,-7.028749,0.0518323,-0.9977844,0.0417105,83.50993,142.3838,43.41456,57.27345,130.9536,49.44493,57.27345,130.9536,49.44493,32.8967,122.4855,9.458204,22.77076,113.7234,-20.1618,14.71628,110.3827,-34.89194,63.09777,149.4546,37.84709,46.27694,135.3681,-28.77324,38.58857,143.8322,-68.10445,35.18564,135.3008,-89.23845,34.70002,125.6444,-96.99097,74.04695,151.391,34.08182,67.05528,138.4274,-30.7827,64.60082,150.8433,-74.95901,61.63447,142.9104,-100.713,60.09862,132.7191,-109.8407,85.58607,150.8987,32.13436,88.30794,139.7119,-26.46536,88.7068,152.9601,-66.94765,86.36936,145.8875,-92.28611,84.71249,136.5276,-101.4553,97.4176,144.4359,33.6706,107.5078,136.8455,-20.15035,115.3239,145.2588,-51.845,116.1918,138.6444,-69.25788,114.8789,129.0217,-76.86079,D,9,1.802128
2:06:01 PM11377,71.81812,135.1402,-7.397904,0.05206927,-0.9979093,0.03828549,83.34818,141.8038,43.02936,57.13301,130.3511,49.10957,57.13301,130.3511,49.10957,32.63683,122.0039,9.170438,22.42318,113.333,-20.44631,14.33323,110.0268,-35.16998,62.91694,148.8904,37.55281,45.87624,135.0193,-29.05684,37.99853,143.5977,-68.32576,34.48694,135.1669,-89.48234,33.95927,125.5178,-97.27093,73.85336,150.8403,33.75751,66.64749,138.0874,-31.12532,63.91405,150.5026,-75.28544,60.78413,142.5867,-101.0253,59.23705,132.5041,-110.1774,85.38599,150.3556,31.77014,87.91425,139.3601,-26.87445,87.99736,152.394,-67.42814,85.48602,145.3392,-92.75491,83.79627,136.069,-101.9428,97.2232,143.8891,33.24599,107.1353,136.4753,-20.63265,114.6241,144.6821,-52.46018,115.3361,138.086,-69.88708,114.0163,128.5866,-77.51256,D,10,1.802128
2:06:02 PM11663,70.88039,134.3603,-7.819029,0.05479396,-0.9979172,0.03404261,82.65311,140.853,42.57444,56.4987,129.3093,48.74367,56.4987,129.3093,48.74367,31.8496,121.0311,8.884353,21.44055,112.4706,-20.69646,13.31982,109.1808,-35.40763,62.17604,147.9091,37.23125,44.82769,134.259,-29.34463,36.64981,142.827,-68.55445,33.00288,134.4721,-89.71828,32.42808,124.8916,-97.5463,73.08779,149.902,33.38759,65.58018,137.3884,-31.50763,62.48003,149.955,-75.60066,59.17009,142.1566,-101.3539,57.5871,132.1197,-110.5616,84.61122,149.4546,31.33904,86.86525,138.6985,-27.3611,86.56157,151.6349,-67.94495,83.86686,144.6488,-93.27193,82.11745,135.4113,-102.5034,96.47222,143.0126,32.72826,106.1254,135.838,-21.22972,113.1847,143.7579,-53.22765,113.7093,137.1329,-70.65025,112.345,127.7586,-78.30378,D,10,1.802128
2:06:02 PM11933,70.73665,133.7934,-7.74407,0.05230556,-0.99811,0.03225825,82.58523,140.1694,42.64653,56.40895,128.6813,48.82683,56.40895,128.6813,48.82683,31.70181,120.5416,8.974927,21.21031,112.0769,-20.60432,13.04541,108.8321,-35.30255,62.11982,147.2865,37.33977,44.6584,133.7953,-29.23895,36.34686,142.2372,-68.448,32.5924,133.8797,-89.59197,31.96311,124.3788,-97.43217,73.03204,149.2584,33.48662,65.41618,136.8758,-31.42113,62.17697,149.2531,-75.55771,58.74458,141.2523,-101.2327,57.10581,131.3487,-110.3877,84.55186,148.7854,31.42366,86.70938,138.125,-27.29755,86.25259,150.8101,-67.9592,83.42641,143.6697,-93.22874,81.59686,134.4592,-102.4333,96.39814,142.311,32.78773,105.9694,135.2051,-21.19392,112.9246,142.9774,-53.25079,113.3733,136.3355,-70.66908,111.9415,127.0004,-78.34517,D,11,1.802128
2:06:02 PM12235,71.73634,132.9535,-7.201159,0.04808128,-0.9981927,0.03604848,83.44976,139.4641,43.20382,57.20663,128.1065,49.34155,57.20663,128.1065,49.34155,32.63188,119.8612,9.429537,22.115,111.3397,-20.1244,13.89429,108.1311,-34.79711,63.03099,146.646,37.80547,45.72726,132.9844,-28.77967,37.39787,140.9527,-68.08393,33.59137,132.3432,-89.11721,32.92854,122.908,-96.87887,73.96354,148.5589,33.9803,66.50446,135.9715,-30.90623,63.10579,147.1209,-75.35693,59.53131,138.2597,-100.7281,57.88763,128.6183,-109.5957,85.48787,148.031,31.95614,87.78933,137.148,-26.71876,87.44802,149.6391,-67.44157,84.60081,142.2066,-92.62439,82.70668,132.8434,-101.7282,97.30289,141.5129,33.38179,107.0175,134.1711,-20.54266,114.1444,141.732,-52.61239,114.616,134.923,-69.96544,113.0739,125.5152,-77.58753,D,11,1.802128
2:06:02 PM12534,72.22475,132.5933,-5.793269,0.04518774,-0.9983693,0.03488125,83.7721,139.0041,44.66279,57.47543,127.7111,50.68952,57.47543,127.7111,50.68952,33.10397,119.1952,10.70974,22.4058,110.6273,-18.76561,14.18879,107.5883,-33.4701,63.39312,146.2498,39.19969,46.29478,132.7251,-27.4664,37.97401,140.3632,-66.83798,34.15844,131.5247,-87.77442,33.45335,122.1399,-95.4609,74.3448,148.1375,35.41699,67.08778,135.6574,-29.51318,63.6986,146.363,-74.07359,60.09574,137.2283,-99.34359,58.4123,127.5605,-108.1154,85.87494,147.5804,33.43414,88.3604,136.7693,-25.24655,88.17918,149.2273,-65.98053,85.37157,141.6612,-91.12798,83.41771,132.2224,-100.1816,97.6666,141.0276,34.89409,107.5576,133.7309,-19.0044,114.9711,141.2628,-51.01592,115.5148,134.2949,-68.30364,113.8129,124.8,-75.87276,D,12,1.802128
